베이스라인명: LaMMA-P,Task,FloorPlan,실험 날짜,Success Rate,Coverage,Transport Rate,Exec,Balance,Step,Makespan,Makespan(time),Token(total),Token(input),1열,Token(output),로봇 수 / 피드백 루프 허용 수,실패 원인,,,,,,,,,,,,,,,,,,,
COELA,2,execute,2_close_all_cabinets,FloorPlan1,1,0.889,40,17,335.205,0,0.889,0.556,0.55,0,1,16,2,CloseObject(Cabinet_1)|CloseObject(Cabinet_3)|CloseObject(Cabinet_4)|CloseObject(Cabinet_5)|CloseObject(Cabinet_7)|CloseObject(Cabinet_8)|CloseObject(Cabinet_9)|NavigateTo(Cabinet_1)|NavigateTo(Cabinet_2)|NavigateTo(Cabinet_3)|NavigateTo(Cabinet_4)|NavigateTo(Cabinet_5)|NavigateTo(Cabinet_6)|NavigateTo(Cabinet_7)|NavigateTo(Cabinet_8)|NavigateTo(Cabinet_9),,,,,,,,,,,,,,,,,,
COELA,1,execute,2_turn_on_all_stove_knobs,FloorPlan1,1,0.625,40,21,210.095,0,0.625,0,0.15,0,1,5,3,NavigateTo(StoveKnob_1)|NavigateTo(StoveKnob_2)|NavigateTo(StoveKnob_4)|ToggleObjectOn(StoveKnob_2)|ToggleObjectOn(StoveKnob_4),,,,,,,,,,,,,,,,,,
COELA,2,execute,2_turn_on_all_stove_knobs,FloorPlan1,1,1,29,17,232.186,1,1,0.5,0.276,1,1,8,0,NavigateTo(StoveKnob_1)|NavigateTo(StoveKnob_2)|NavigateTo(StoveKnob_3)|NavigateTo(StoveKnob_4)|ToggleObjectOn(StoveKnob_1)|ToggleObjectOn(StoveKnob_2)|ToggleObjectOn(StoveKnob_3)|ToggleObjectOn(StoveKnob_4),,,,,,,,,,,,,,,,,,
COELA,1,execute,3_put_all_groceries_fridge,FloorPlan1,1,0.591,50,30,428.838,0,0.591,0.25,0.52,0,1,13,9,"CloseObject(Fridge_1)|NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Fridge_1, Apple_1)|NavigateTo(Fridge_1, Lettuce_1)|NavigateTo(Fridge_1, Tomato_1)|NavigateTo(Lettuce_1)|NavigateTo(Potato_1)|NavigateTo(Tomato_1)|OpenObject(Fridge_1)|PutObject(Fridge_1, Apple_1)|PutObject(Fridge_1, Lettuce_1)|PutObject(Fridge_1, Tomato_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_put_all_groceries_fridge,FloorPlan1,1,0.318,50,31,484.625,0,0.318,0.571,0.34,0,1,7,15,"NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Fridge_1, Apple_1)|NavigateTo(Fridge_1, Tomato_1)|NavigateTo(Lettuce_1)|NavigateTo(Potato_1)|NavigateTo(Tomato_1)",,,,,,,,,,,,,,,,,,
COELA,1,execute,3_put_all_groceries_fridge,FloorPlan1,1,0.318,40,15,372.087,0,0.318,0.286,0.35,0,1,7,15,"NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Fridge_1, Apple_1)|NavigateTo(Fridge_1, Lettuce_1)|NavigateTo(Lettuce_1)|NavigateTo(Potato_1)|NavigateTo(Tomato_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_put_all_groceries_fridge,FloorPlan1,1,0.455,40,23,420.054,0,0.455,0.556,0.525,0,1,10,12,"NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Fridge_1, Potato_1)|NavigateTo(Fridge_1, Tomato_1)|NavigateTo(Lettuce_1)|NavigateTo(Potato_1)|NavigateTo(Tomato_1)|OpenObject(Fridge_1)|PutObject(Fridge_1, Potato_1)|PutObject(Fridge_1, Tomato_1)",,,,,,,,,,,,,,,,,,
COELA,1,execute,3_put_all_shakers_fridge,FloorPlan1,1,0.7,40,20,283.026,0,0.7,0.25,0.4,0,1,7,3,"NavigateTo(Fridge_1, PepperShaker_1)|NavigateTo(Fridge_1, SaltShaker_1)|NavigateTo(PepperShaker_1)|NavigateTo(SaltShaker_1)|OpenObject(Fridge_1)|PutObject(Fridge_1, PepperShaker_1)|PutObject(Fridge_1, SaltShaker_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_put_all_shakers_fridge,FloorPlan1,1,0.4,40,25,425.458,0,0.4,0.312,0.65,0,1,4,6,CloseObject(Fridge_1)|NavigateTo(PepperShaker_1)|NavigateTo(SaltShaker_1)|OpenObject(Fridge_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,3_put_all_silverware_drawer,FloorPlan2,0.368,0.227,40,20,314.459,0,0.227,0.5,0.375,0,0.368,5,17,"NavigateTo(ButterKnife_1)|NavigateTo(Drawer_3, Knife_1)|NavigateTo(Fork_1)|NavigateTo(Knife_1)|NavigateTo(Spoon_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_put_all_silverware_drawer,FloorPlan2,0.474,0.227,40,19,335.797,0,0.227,0.333,0.475,0,0.474,5,17,"NavigateTo(ButterKnife_1)|NavigateTo(Drawer_3, Spoon_1)|NavigateTo(Fork_1)|NavigateTo(Knife_1)|NavigateTo(Spoon_1)",,,,,,,,,,,,,,,,,,
COELA,1,execute,3_put_all_school_supplies_sofa,FloorPlan201,0.8,0.25,40,33,283.442,0,0.25,0.5,0.225,0,0.8,4,12,"NavigateTo(Book_1)|NavigateTo(Pen_1)|NavigateTo(Pencil_1)|NavigateTo(Sofa_1, Book_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_put_all_school_supplies_sofa,FloorPlan201,0.8,0.25,40,15,189.853,0,0.25,0.625,0.5,0,0.8,4,12,"NavigateTo(Pen_1)|NavigateTo(Pencil_1)|NavigateTo(Sofa_1, Pen_1)|NavigateTo(Sofa_1, Pencil_1)",,,,,,,,,,,,,,,,,,
COELA,1,execute,3_clear_table_to_sofa,FloorPlan201,0.6,0.25,40,18,293.221,0,0.25,0.5,0.3,0,0.6,3,9,"NavigateTo(Book_1)|NavigateTo(Bowl_1)|NavigateTo(Sofa_1, Bowl_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,3_clear_table_to_sofa,FloorPlan201,0.8,0.25,40,25,372.142,0,0.25,0.4,0.275,0,0.8,3,9,"NavigateTo(Book_1)|NavigateTo(Bowl_1)|NavigateTo(Sofa_1, Bowl_1)",,,,,,,,,,,,,,,,,,
COELA,1,execute,4_clear_countertop_kitchen,FloorPlan1,0.2,0.059,40,28,370.747,0,0.059,0.429,0.4,0,0.2,1,16,NavigateTo(Apple_1),,,,,,,,,,,,,,,,,,
COELA,2,execute,4_clear_countertop_kitchen,FloorPlan1,0.4,0.118,40,17,444.374,0,0.118,0.556,0.55,0,0.4,2,15,NavigateTo(Apple_1)|NavigateTo(ButterKnife_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_clear_table_kitchen,FloorPlan4,0.167,0.04,40,25,252.698,0,0.04,0.429,0.375,0,0.167,1,24,OpenObject(Fridge_1),,,,,,,,,,,,,,,,,,
COELA,2,execute,4_clear_table_kitchen,FloorPlan4,0.667,0.16,40,17,284.784,0,0.16,0.636,0.65,0,0.667,4,21,NavigateTo(ButterKnife_1)|NavigateTo(Fork_1)|NavigateTo(Spoon_1)|OpenObject(Fridge_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_clear_countertop_kitchen,FloorPlan1,0.6,0.294,40,28,306.484,0,0.294,0.3,0.45,0,0.6,5,12,"NavigateTo(Apple_1)|NavigateTo(ButterKnife_1)|NavigateTo(Fridge_1, Apple_1)|OpenObject(Fridge_1)|PutObject(Fridge_1, Apple_1)",,,,,,,,,,,,,,,,,,
COELA,2,execute,4_clear_countertop_kitchen,FloorPlan1,0.6,0.059,40,17,396.282,0,0.059,0.714,0.45,0,0.6,1,16,NavigateTo(Apple_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_clear_couch_livingroom,FloorPlan201,0.143,0.045,40,23,415.423,0,0.045,0.556,0.5,0,0.143,1,21,NavigateTo(Book_1),,,,,,,,,,,,,,,,,,
COELA,2,execute,4_clear_couch_livingroom,FloorPlan201,0.286,0.045,40,18,396.344,0,0.045,0.6,0.6,0,0.286,1,21,NavigateTo(Book_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_make_livingroom_dark,FloorPlan201,1,0.5,40,32,414.935,0,0.5,0.158,0.7,0,1,1,1,NavigateTo(LightSwitch_1),,,,,,,,,,,,,,,,,,
COELA,2,execute,4_make_livingroom_dark,FloorPlan201,1,1,40,25,460.966,1,1,0.444,0.5,1,1,2,0,NavigateTo(LightSwitch_1)|ToggleObjectOff(LightSwitch_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_slice_all_sliceable,FloorPlan1,0.5,0.417,40,24,265.367,0,0.417,0.333,0.3,0,0.5,5,7,NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Tomato_1)|SliceObject(Bread_1)|SliceObject(Tomato_1),,,,,,,,,,,,,,,,,,
COELA,2,execute,4_slice_all_sliceable,FloorPlan1,0.833,0.667,40,18,336.461,0,0.667,0.667,0.35,0,0.833,8,4,NavigateTo(Apple_1)|NavigateTo(Bread_1)|NavigateTo(Lettuce_1)|NavigateTo(Potato_1)|NavigateTo(Tomato_1)|SliceObject(Apple_1)|SliceObject(Bread_1)|SliceObject(Tomato_1),,,,,,,,,,,,,,,,,,
COELA,1,execute,4_put_appropriate_storage,FloorPlan2,0.421,0,40,27,288.449,0,0,0.2,0.25,0,0.421,0,22,,,,,,,,,,,,,,,,,,,
COELA,2,execute,4_put_appropriate_storage,FloorPlan2,0.737,0,40,23,360.508,0,0,0.75,0.275,0,0.737,0,22,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
